Cadre d'exercice professionnel;;;;;;;;;;Déduction orientation guichet;;;;;;Contrôle de cohérence si activité principale;;;;;liste référénce;;;Métiers d'art;Régime d'imposition des benefices si typePersonne = P et microEntreprise = false;;;;;;;Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false;;;;;Régime d'imposition des benefices si typePersonne = P et microEntreprise = false;;;;;;Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false;;;;;;;Régime d'imposition des benefices si typePersonne = P et microEntreprise = false;;;;;;;;;;;;;;Régime d'imposition à la TVA si typePersonne=P et microEntreprise=false;;;;;;;;;;;;SI Type Personne = P et si microentreprise =false;;;;
CodeN1;"Niv. 1 
(Domaine d'activité général)";CodeN2;"Niv. 2
(précision sur le domaine d'activité)";CodeN3;"Niv. 3
(précision du type d'exercice professionnel si besoin)";CodeN4;"Niv. 4
(précision détaillée du type de profession si besoin)";Code final;;Affiliation si principale (hors prolongement agricole);Caisse de retraite spéciale;Forme exercice Activité si  effectif < 11 (hors prolongement agricole);Forme exercice d'activité si JQPA non revendiquée (hors proongement agricole);Forme exercice Activité si prolongement agricole;RESEAU ASSISTANCE;Codes APE compatibles;déduction de precisionActivite;si microEntreprise = true, déduction de regimeImpositionBenefices;;;Affiliateur;Forme d'activité;Encodage ACOSS;Métiers d'art;Régime d'imposition des bénéfices;"Si Micro BIC =""null""";"Si Réel simplifié BIC =""null""";"Si Réel normal BIC = ""null""";"Si Régime d'imposition à l'IS = ""true""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""true""";Si Franchise en base TVA = false ;Si Réel simplifié TVA = false;Si Réel normal TVA = false;Si Mini réel TVA = false ;Option pour le dépôt des déclarations trimestrielles, si TVA inférieure à 4000€/ an;Régime d'imposition des bénéfices (1) ;"Si Déclaration Contrôlée BNC =""null""";"Régime Spécial BNC =""null""";"Si Régime d'imposition à l'IS = ""true""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""true""";Si Franchise en base TVA = false ;Si Réel simplifié TVA = false;Si Réel normal TVA = false;Si Mini réel TVA = false ;Assujettissement à la TVA en cas d’opérations imposables sur option = false;Option pour le dépôt des déclarations trimestrielles, si TVA inférieure à 4000€/ an;Option pour la tenue d’une comptabilité créances/dettes;Régime d'imposition des bénéficces (1) ;"Si Micro BA =""null""";"SI Réel simplifié BA =""null""";Si Réel normal BA = null;Si Forfait forestier = null;Revenus fonciers;"Si Régime d'imposition à l'IS = ""true"" ";"Si Régime d'imposition à l'IS = ""true"" et Réel simplifié IS = ""false""";Exercice d’activités accessoires de nature agricole;Exercice d’activités accessoires de nature agricole et Micro BIC = null;Exercice d’activités accessoires de nature agricole et Réel simplifié BIC = null;Exercice d’activités accessoires de nature agricole et Réel Normal BIC = null;Exercice d’activités accessoires de nature agricole et Spécial BNC = null;“Option pour la tenue d’une comptabilité créances/dettes”;Régime d'imposition à la TVA;Si Remboursement forfaitaire agricole = null;Option particulière à la TVA : Pour la TVA en tant que bailleur de biens ruraux;Option particulière à la TVA : Pour de dépôt d’une déclaration de régularisation portant sur l’exercice comptable;Option particulière à la TVA : Pour le dépôt de déclarations trimestrielles sur la base des recettes réalisées;Option particulière à la TVA : pour le dépôt de déclarations mensuelles sur la base de recettes réalisées;“Régime d’imposition de la TVA (activités accessoires de nature agricole);Si Franchise en base TVA= null;Si Réel simplifié TVA = null;Si Réel normal TVA = null;Assujettissement à la TVA en cas d’opérations imposables sur option;Option pour le dépôt de déclarations trimestrielles, si TVA inférieure à 4000€/an;Régime d'imposition des bénéfices (1) ;;;Régime d'imposition à la TVA;si Régime simplifié TVA = null
01;Agriculture, sylviculture et pêche;01;Culture et élevage;03;Production animale;07;volailles;01010307;;MSA;;Non applicable;ACTIF_AGRICOLE;ACTIF_AGRICOLE;;"01.47Z ; 01.50Z";Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;01;Culture et élevage;03;Production animale;08;autres animaux;01010308;;MSA;;Non applicable;ACTIF_AGRICOLE;ACTIF_AGRICOLE;;"01.49Z ; 01.50Z";Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;01;Culture et élevage;04;Culture et élevage associés;00;;01010400;;MSA;;Non applicable;ACTIF_AGRICOLE;ACTIF_AGRICOLE;;01.50Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;02;Activités de soutien aux cultures ;00;;00;;01020000;;MSA;;COMMERCIALE;COMMERCIALE;ACTIF_AGRICOLE;;01.61Z;Non applicable;Micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;03;Activités de soutien à la production animale;01;Activités diverses de soutien à la production animale;00;;01030100;;MSA;;AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);ACTIF_AGRICOLE;;01.62Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;03;Activités de soutien à la production animale;02;Maréchalerie.;00;;01030200;;ACOSS;;ARTISANALE_REGLEMENTEE;Non applicable;Non applicable;;01.62Z;Non applicable;Micro BIC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;03;Activités de soutien à la production animale;03;Nettoyage de locaux agricoles;00;;01030300;;ACOSS;;ARTISANALE;COMMERCIALE;AGRICOLE (NON ACTIF);;01.62Z;Non applicable;Micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;03;Activités de soutien à la production animale;04; Prise en pension de chevaux, Services de haras, Centre de remise en forme pour équidés  ;00;;01030400;;MSA;;ACTIF_AGRICOLE;ACTIF_AGRICOLE;ACTIF_AGRICOLE;;01.62Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;03;Activités de soutien à la production animale;07;Entretien et soins des animaux d'élevage ;00;;01030700;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;ACTIF_AGRICOLE;;01.62Z;Non applicable;Micro BIC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;09;Traitement primaire des récoltes;00;;00;;01090000;;MSA;;AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);;01.63Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricole;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;04;Traitement des semences;01;amélioration de la qualité des semences ;00;;01040100;;MSA;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;01.64Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;04;Traitement des semences;02; séchage, nettoyage, triage et traitement des semences;00;;01040200;;MSA;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;01.64Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;05;Chasse, piégeage et services annexes;01;Pour la protection des cultures ou des élévages;00;;01050100;;MSA;;ACTIF_AGRICOLE;ACTIF_AGRICOLE;ACTIF_AGRICOLE;;01.70Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;05;Chasse, piégeage et services annexes;02;Autre;00;;01050200;;MSA;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;02.10Z;Non applicable;Micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;01;Sylviculture;00;;01060100;;MSA;;AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);;02.10Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;02;Exploitation forestière - négoce du bois;00;;01060200;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;02.20Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;03;Récolte de produits forestiers non ligneux poussant à l'état sauvage;00;;01060300;;MSA;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;02.30Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;04;Travaux forestiers;00;;01060400;;MSA;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;02.40Z;Non applicable;Micro BA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;05;Fourniture de matériel d'exploitation forestière ;00;;01060500;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;02.40Z;Non applicable;Micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;06;Entreprise de lutte contre les parasites;00;;01060600;;ACOSS;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;02.40Z;Non applicable;Micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;07;Conseil en gestion et administration de la forêt (technique, économique, juridique);00;;01060700;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;02.40Z;Non applicable;Spécial BNC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;08;"Bureau d""études ";00;;01060800;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;02.40Z;Non applicable;Spécial BNC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;09;Défense contre les incendies;00;;01060900;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;02.40Z;Non applicable;Spécial BNC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;10;Ingénieur forestier;00;;01061000;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;02.40Z;Non applicable;Spécial BNC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;;;;;;;;;;;;;Déclaration Contrôlée BNC;Régime Spécial BNC;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;True or false;"Si Déclaration Contrôlée BNC =""true"" ou Si Régime Spécial BNC = ""true""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;06;Sylviculture et exploitation forestière;11;production et coupes bois par des particuliers propriétaires forestiers ;00;;01061100;;;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;02.40Z;Non applicable;Micro BA;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>4</C44.1.2>";;;;;;;;;;;;;;;;;;;;;;;;;;;Micro BA;Réel simplifié BA;Réel normal BA;Forfait forestier;Si Régime d'imposition à l'IS ;Si applicable;Réel simplifié IS;Réel Normal IS;"Micro BIC


";Réel simplifié BIC ;Réel normal BIC;Spécial BNC;Déclaration contrôlée BNC;Si Spécial BNC = True OU Déclaration contrôlée BNC = True;"Remboursement forfaitaire agricole 

  ";Régime simplifié agricol;Si applicable;Si applicable;Si applicable;Si applicable;Franchise en base TVA;Réel simplifié TVA;Réel normal TVA;Mini-réel TVA;Si applicable;Si applicable;;;;;;;
01;Agriculture, sylviculture et pêche;07;Pêche;01;Pêche maritime commerciale;00;;01070100;;ENIM;;COMMERCIALE;COMMERCIALE;AGRICOLE (NON ACTIF);;03.11Z;Non applicable;Micro BIC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>7</C44.1.2> si marin pêcheur (GU_ACT034 IndicateurMarinPecheur rempli)";;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;07;Pêche;02;pêche maritime pratiquée sur des navires d'une longueur inférieure ou égale à douze mètres ou effectuant habituellement des sorties de moins de 24 heures ;00;;01070200;;ENIM;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;03.11Z;Non applicable;micro BIC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>7</C44.1.2> si marin pêcheur (GU_ACT034 IndicateurMarinPecheur rempli)";;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;07;Pêche;03;pêcheur maritime à pied professionnel;00;;01070300;;MSA;;AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);AGRICOLE (NON ACTIF);;03.11Z;Non applicable;micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;07;Pêche;04;Pêche en eau douce;01;Avec présence de viviers;01070401;;MSA;;ACTIF_AGRICOLE;ACTIF_AGRICOLE;AGRICOLE (NON ACTIF);;03.12Z;Non applicable;micro BIC;;;;;;;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01;Agriculture, sylviculture et pêche;07;Pêche;04;Pêche en eau douce;02;Sans présence de viviers;01070402;;ACOSS;;LIBERALE_NON_REGLEMENTEE;LIBERALE_NON_REGLEMENTEE;AGRICOLE (NON ACTIF);;03.12Z;Non applicable;micro BIC;;;;;"<C44.1.1>TYPPL</C44.1.1>
<C44.1.2>7</C44.1.2> si marin pêcheur (GU_ACT034 IndicateurMarinPecheur rempli)";;Micro BIC ;Réel simplifié BIC ;Réel normal BIC ;Option pour l'imposition sur les sociétés IS ;Réel simplifié IS ;Réel normal IS ;Franchise en base TVA ;Réel simplifié TVA ;Réel normal TVA ;Mini réel TVA ;Assujetissement de la TVA en cas d'opérations imposables sur options;Si applicable ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
